UWI,FECHA,ACEITE,GAS,AGUA
ON848,01/12/2016,53747,55937,1136
YP570,01/12/2016,32103,41661,25730
RK318,01/12/2016,0,0,0
TF566,01/12/2016,0,0,0
TF846,01/12/2016,34904,25972,15897
AB590,01/12/2016,44479,46587,0
TR758,01/12/2016,36775,23398,34091
TR235,01/12/2016,65426,49547,6239
TF611,01/12/2016,23807,17470,5598
TR791,01/12/2016,33534,18123,7630
RK302,01/12/2016,49679,30639,2292
TF767,01/12/2016,27713,18237,1794
DS531,01/12/2016,73124,65450,0
TR516,01/12/2016,51166,43039,3
AB141,01/12/2016,17833,14118,0
AB752,01/12/2016,36106,36663,2224
DS739,01/12/2016,38284,26292,0
AB365,01/12/2016,82821,39442,9287
RK596,01/12/2016,35240,29045,8284
TR658,01/12/2016,33942,27066,0
ON727,01/12/2016,13290,19045,12918
AB344,01/12/2016,0,0,0
DS773,01/12/2016,24223,15679,2068
TR512,01/12/2016,47697,25967,0
DS105,01/12/2016,18237,12393,10384
TF410,01/12/2016,0,0,0
CC872,01/12/2016,21576,13356,0
RK153,01/12/2016,48252,26790,0
TR131,01/12/2016,38438,32193,0
ON231,01/12/2016,0,0,0
BR763,01/12/2016,0,0,0
